participant.id_in_session,participant.code,participant.payoff,player.id_in_group,player.P1,player.P2,player.payoff,subsession.round_number,subsession.treatment_type,subsession.num_initial_points,subsession.X,subsession.Y,subsession.Z,subsession.subsession_pk,session.code,session.label
4,j4sdwudt,698,4,30,30,10,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,45,45,5,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
6,1flipg31,673,6,30,30,10,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
7,5m1k418p,718,7,45,45,5,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
8,56ho1se3,650,8,30,30,10,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
9,w50nstnk,710,9,30,30,10,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
10,efvi54fe,738,10,30,30,10,10,1,300,30,45,10,1010,o4aw7m0f,D3S1b
1,brerdqcz,718,1,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
2,ev9blazq,758,2,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,45,45,5,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
6,1flipg31,673,6,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
7,5m1k418p,718,7,45,45,5,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
8,56ho1se3,650,8,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
9,w50nstnk,710,9,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
10,efvi54fe,738,10,20,20,15,11,1,300,45,20,15,1011,o4aw7m0f,D3S1b
1,brerdqcz,718,1,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
2,ev9blazq,758,2,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,30,30,15,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
6,1flipg31,673,6,30,30,15,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
7,5m1k418p,718,7,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
8,56ho1se3,650,8,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
9,w50nstnk,710,9,0,0,0,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
10,efvi54fe,738,10,40,40,20,12,1,300,40,30,15,1012,o4aw7m0f,D3S1b
1,brerdqcz,718,1,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
2,ev9blazq,758,2,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
6,1flipg31,673,6,30,30,10,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
7,5m1k418p,718,7,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
8,56ho1se3,650,8,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
9,w50nstnk,710,9,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
10,efvi54fe,738,10,35,35,25,13,1,300,20,35,20,1013,o4aw7m0f,D3S1b
1,brerdqcz,718,1,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
2,ev9blazq,758,2,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,30,30,10,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
6,1flipg31,673,6,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
7,5m1k418p,718,7,30,30,10,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
8,56ho1se3,650,8,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
9,w50nstnk,710,9,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
10,efvi54fe,738,10,10,10,15,14,1,300,30,10,15,1014,o4aw7m0f,D3S1b
1,brerdqcz,718,1,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
2,ev9blazq,758,2,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,40,40,6,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
6,1flipg31,673,6,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
7,5m1k418p,718,7,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
8,56ho1se3,650,8,38,38,0,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
9,w50nstnk,710,9,0,0,0,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
10,efvi54fe,738,10,30,30,8,15,1,300,30,40,8,1015,o4aw7m0f,D3S1b
1,brerdqcz,718,1,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
2,ev9blazq,758,2,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
6,1flipg31,673,6,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
7,5m1k418p,718,7,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
8,56ho1se3,650,8,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
9,w50nstnk,710,9,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
10,efvi54fe,738,10,,,0,16,,300,,,,1016,o4aw7m0f,D3S1b
1,brerdqcz,718,1,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
2,ev9blazq,758,2,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
6,1flipg31,673,6,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
7,5m1k418p,718,7,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
8,56ho1se3,650,8,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
9,w50nstnk,710,9,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
10,efvi54fe,738,10,,,0,17,,300,,,,1017,o4aw7m0f,D3S1b
1,brerdqcz,718,1,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
2,ev9blazq,758,2,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
6,1flipg31,673,6,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
7,5m1k418p,718,7,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
8,56ho1se3,650,8,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
9,w50nstnk,710,9,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
10,efvi54fe,738,10,,,0,18,,300,,,,1018,o4aw7m0f,D3S1b
1,brerdqcz,718,1,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
2,ev9blazq,758,2,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
6,1flipg31,673,6,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
7,5m1k418p,718,7,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
8,56ho1se3,650,8,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
9,w50nstnk,710,9,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
10,efvi54fe,738,10,,,0,19,,300,,,,1019,o4aw7m0f,D3S1b
1,brerdqcz,718,1,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
2,ev9blazq,758,2,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
3,07rqm0nm,583,3,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
4,j4sdwudt,698,4,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
5,3z7r6y4w,606,5,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
6,1flipg31,673,6,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
7,5m1k418p,718,7,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
8,56ho1se3,650,8,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
9,w50nstnk,710,9,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
10,efvi54fe,738,10,,,0,20,,300,,,,1020,o4aw7m0f,D3S1b
1,drx3mmrt,633,1,45,45,310,1,3,300,45,20,10,1021,mc9u58mw,D3S2
2,qpt1uojf,636,2,45,45,310,1,3,300,45,20,10,1021,mc9u58mw,D3S2
3,sc15gc6r,718,3,45,45,310,1,3,300,45,20,10,1021,mc9u58mw,D3S2
4,dayyqx11,663,4,45,45,310,1,3,300,45,20,10,1021,mc9u58mw,D3S2
1,drx3mmrt,633,1,15,15,20,2,3,300,15,30,20,1022,mc9u58mw,D3S2
2,qpt1uojf,636,2,15,15,20,2,3,300,15,30,20,1022,mc9u58mw,D3S2
3,sc15gc6r,718,3,15,15,20,2,3,300,15,30,20,1022,mc9u58mw,D3S2
4,dayyqx11,663,4,15,15,20,2,3,300,15,30,20,1022,mc9u58mw,D3S2
1,drx3mmrt,633,1,30,30,15,3,3,300,30,50,15,1023,mc9u58mw,D3S2
2,qpt1uojf,636,2,30,30,15,3,3,300,30,50,15,1023,mc9u58mw,D3S2
3,sc15gc6r,718,3,30,30,15,3,3,300,30,50,15,1023,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,15,3,3,300,30,50,15,1023,mc9u58mw,D3S2
1,drx3mmrt,633,1,25,25,15,4,1,300,20,25,10,1024,mc9u58mw,D3S2
2,qpt1uojf,636,2,25,25,15,4,1,300,20,25,10,1024,mc9u58mw,D3S2
3,sc15gc6r,718,3,25,25,15,4,1,300,20,25,10,1024,mc9u58mw,D3S2
4,dayyqx11,663,4,20,20,10,4,1,300,20,25,10,1024,mc9u58mw,D3S2
1,drx3mmrt,633,1,40,40,20,5,1,300,40,30,15,1025,mc9u58mw,D3S2
2,qpt1uojf,636,2,40,40,20,5,1,300,40,30,15,1025,mc9u58mw,D3S2
3,sc15gc6r,718,3,40,40,20,5,1,300,40,30,15,1025,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,15,5,1,300,40,30,15,1025,mc9u58mw,D3S2
1,drx3mmrt,633,1,60,60,10,6,1,300,60,30,20,1026,mc9u58mw,D3S2
2,qpt1uojf,636,2,60,60,10,6,1,300,60,30,20,1026,mc9u58mw,D3S2
3,sc15gc6r,718,3,20,20,0,6,1,300,60,30,20,1026,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,20,6,1,300,60,30,20,1026,mc9u58mw,D3S2
1,drx3mmrt,633,1,15,15,15,7,1,300,40,15,15,1027,mc9u58mw,D3S2
2,qpt1uojf,636,2,40,40,5,7,1,300,40,15,15,1027,mc9u58mw,D3S2
3,sc15gc6r,718,3,15,15,15,7,1,300,40,15,15,1027,mc9u58mw,D3S2
4,dayyqx11,663,4,15,15,15,7,1,300,40,15,15,1027,mc9u58mw,D3S2
1,drx3mmrt,633,1,25,25,20,8,1,300,25,15,15,1028,mc9u58mw,D3S2
2,qpt1uojf,636,2,25,25,20,8,1,300,25,15,15,1028,mc9u58mw,D3S2
3,sc15gc6r,718,3,25,25,20,8,1,300,25,15,15,1028,mc9u58mw,D3S2
4,dayyqx11,663,4,15,15,15,8,1,300,25,15,15,1028,mc9u58mw,D3S2
1,drx3mmrt,633,1,50,50,30,9,1,300,50,40,20,1029,mc9u58mw,D3S2
2,qpt1uojf,636,2,50,50,30,9,1,300,50,40,20,1029,mc9u58mw,D3S2
3,sc15gc6r,718,3,50,50,30,9,1,300,50,40,20,1029,mc9u58mw,D3S2
4,dayyqx11,663,4,40,40,20,9,1,300,50,40,20,1029,mc9u58mw,D3S2
1,drx3mmrt,633,1,30,30,10,10,1,300,30,45,10,1030,mc9u58mw,D3S2
2,qpt1uojf,636,2,45,45,5,10,1,300,30,45,10,1030,mc9u58mw,D3S2
3,sc15gc6r,718,3,30,30,10,10,1,300,30,45,10,1030,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,10,10,1,300,30,45,10,1030,mc9u58mw,D3S2
1,drx3mmrt,633,1,45,45,5,11,1,300,45,20,15,1031,mc9u58mw,D3S2
2,qpt1uojf,636,2,45,45,5,11,1,300,45,20,15,1031,mc9u58mw,D3S2
3,sc15gc6r,718,3,20,20,15,11,1,300,45,20,15,1031,mc9u58mw,D3S2
4,dayyqx11,663,4,20,20,15,11,1,300,45,20,15,1031,mc9u58mw,D3S2
1,drx3mmrt,633,1,40,40,20,12,1,300,40,30,15,1032,mc9u58mw,D3S2
2,qpt1uojf,636,2,40,40,20,12,1,300,40,30,15,1032,mc9u58mw,D3S2
3,sc15gc6r,718,3,40,40,20,12,1,300,40,30,15,1032,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,15,12,1,300,40,30,15,1032,mc9u58mw,D3S2
1,drx3mmrt,633,1,35,35,25,13,1,300,20,35,20,1033,mc9u58mw,D3S2
2,qpt1uojf,636,2,35,35,25,13,1,300,20,35,20,1033,mc9u58mw,D3S2
3,sc15gc6r,718,3,35,35,25,13,1,300,20,35,20,1033,mc9u58mw,D3S2
4,dayyqx11,663,4,20,20,20,13,1,300,20,35,20,1033,mc9u58mw,D3S2
1,drx3mmrt,633,1,30,30,10,14,1,300,30,10,15,1034,mc9u58mw,D3S2
2,qpt1uojf,636,2,30,30,10,14,1,300,30,10,15,1034,mc9u58mw,D3S2
3,sc15gc6r,718,3,10,10,15,14,1,300,30,10,15,1034,mc9u58mw,D3S2
4,dayyqx11,663,4,10,10,15,14,1,300,30,10,15,1034,mc9u58mw,D3S2
1,drx3mmrt,633,1,30,30,8,15,1,300,30,40,8,1035,mc9u58mw,D3S2
2,qpt1uojf,636,2,40,40,6,15,1,300,30,40,8,1035,mc9u58mw,D3S2
3,sc15gc6r,718,3,30,30,8,15,1,300,30,40,8,1035,mc9u58mw,D3S2
4,dayyqx11,663,4,30,30,8,15,1,300,30,40,8,1035,mc9u58mw,D3S2
1,drx3mmrt,633,1,,,0,16,,300,,,,1036,mc9u58mw,D3S2
2,qpt1uojf,636,2,,,0,16,,300,,,,1036,mc9u58mw,D3S2
3,sc15gc6r,718,3,,,0,16,,300,,,,1036,mc9u58mw,D3S2
4,dayyqx11,663,4,,,0,16,,300,,,,1036,mc9u58mw,D3S2
1,drx3mmrt,633,1,,,0,17,,300,,,,1037,mc9u58mw,D3S2
2,qpt1uojf,636,2,,,0,17,,300,,,,1037,mc9u58mw,D3S2
3,sc15gc6r,718,3,,,0,17,,300,,,,1037,mc9u58mw,D3S2
4,dayyqx11,663,4,,,0,17,,300,,,,1037,mc9u58mw,D3S2
1,drx3mmrt,633,1,,,0,18,,300,,,,1038,mc9u58mw,D3S2
2,qpt1uojf,636,2,,,0,18,,300,,,,1038,mc9u58mw,D3S2
3,sc15gc6r,718,3,,,0,18,,300,,,,1038,mc9u58mw,D3S2
4,dayyqx11,663,4,,,0,18,,300,,,,1038,mc9u58mw,D3S2
1,drx3mmrt,633,1,,,0,19,,300,,,,1039,mc9u58mw,D3S2
2,qpt1uojf,636,2,,,0,19,,300,,,,1039,mc9u58mw,D3S2
3,sc15gc6r,718,3,,,0,19,,300,,,,1039,mc9u58mw,D3S2
4,dayyqx11,663,4,,,0,19,,300,,,,1039,mc9u58mw,D3S2
1,drx3mmrt,633,1,,,0,20,,300,,,,1040,mc9u58mw,D3S2
2,qpt1uojf,636,2,,,0,20,,300,,,,1040,mc9u58mw,D3S2
3,sc15gc6r,718,3,,,0,20,,300,,,,1040,mc9u58mw,D3S2
4,dayyqx11,663,4,,,0,20,,300,,,,1040,mc9u58mw,D3S2
1,lif4mdum,491,1,55,55,300,1,3,300,45,20,10,1041,m26akva0,D3S3a
2,zp5ekrg1,655,2,46,46,309,1,3,300,45,20,10,1041,m26akva0,D3S3a
3,l4biv726,598,3,45,45,310,1,3,300,45,20,10,1041,m26akva0,D3S3a
4,qqemoaip,519,4,35,35,300,1,3,300,45,20,10,1041,m26akva0,D3S3a
5,w78otykf,696,5,45,45,310,1,3,300,45,20,10,1041,m26akva0,D3S3a
6,juc3qixc,611,6,45,45,310,1,3,300,45,20,10,1041,m26akva0,D3S3a
7,jhkzwz6x,618,7,45,45,310,1,3,300,45,20,10,1041,m26akva0,D3S3a
1,lif4mdum,491,1,20,20,15,2,3,300,15,30,20,1042,m26akva0,D3S3a
2,zp5ekrg1,655,2,15,15,20,2,3,300,15,30,20,1042,m26akva0,D3S3a
3,l4biv726,598,3,15,15,20,2,3,300,15,30,20,1042,m26akva0,D3S3a
4,qqemoaip,519,4,5,5,0,2,3,300,15,30,20,1042,m26akva0,D3S3a
5,w78otykf,696,5,15,15,20,2,3,300,15,30,20,1042,m26akva0,D3S3a
6,juc3qixc,611,6,15,15,20,2,3,300,15,30,20,1042,m26akva0,D3S3a
7,jhkzwz6x,618,7,15,15,20,2,3,300,15,30,20,1042,m26akva0,D3S3a
1,lif4mdum,491,1,40,40,5,3,3,300,30,50,15,1043,m26akva0,D3S3a
2,zp5ekrg1,655,2,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
3,l4biv726,598,3,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
4,qqemoaip,519,4,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
5,w78otykf,696,5,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
6,juc3qixc,611,6,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,15,3,3,300,30,50,15,1043,m26akva0,D3S3a
1,lif4mdum,491,1,30,30,5,4,1,300,20,25,10,1044,m26akva0,D3S3a
2,zp5ekrg1,655,2,25,25,15,4,1,300,20,25,10,1044,m26akva0,D3S3a
3,l4biv726,598,3,25,25,15,4,1,300,20,25,10,1044,m26akva0,D3S3a
4,qqemoaip,519,4,20,20,10,4,1,300,20,25,10,1044,m26akva0,D3S3a
5,w78otykf,696,5,25,25,15,4,1,300,20,25,10,1044,m26akva0,D3S3a
6,juc3qixc,611,6,25,25,15,4,1,300,20,25,10,1044,m26akva0,D3S3a
7,jhkzwz6x,618,7,25,25,15,4,1,300,20,25,10,1044,m26akva0,D3S3a
1,lif4mdum,491,1,55,55,-10,5,1,300,40,30,15,1045,m26akva0,D3S3a
2,zp5ekrg1,655,2,40,40,20,5,1,300,40,30,15,1045,m26akva0,D3S3a
3,l4biv726,598,3,30,30,15,5,1,300,40,30,15,1045,m26akva0,D3S3a
4,qqemoaip,519,4,39,39,6,5,1,300,40,30,15,1045,m26akva0,D3S3a
5,w78otykf,696,5,40,40,20,5,1,300,40,30,15,1045,m26akva0,D3S3a
6,juc3qixc,611,6,40,40,20,5,1,300,40,30,15,1045,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,15,5,1,300,40,30,15,1045,m26akva0,D3S3a
1,lif4mdum,491,1,60,60,10,6,1,300,60,30,20,1046,m26akva0,D3S3a
2,zp5ekrg1,655,2,60,60,10,6,1,300,60,30,20,1046,m26akva0,D3S3a
3,l4biv726,598,3,30,30,20,6,1,300,60,30,20,1046,m26akva0,D3S3a
4,qqemoaip,519,4,60,60,10,6,1,300,60,30,20,1046,m26akva0,D3S3a
5,w78otykf,696,5,60,60,10,6,1,300,60,30,20,1046,m26akva0,D3S3a
6,juc3qixc,611,6,60,60,10,6,1,300,60,30,20,1046,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,20,6,1,300,60,30,20,1046,m26akva0,D3S3a
1,lif4mdum,491,1,40,40,5,7,1,300,40,15,15,1047,m26akva0,D3S3a
2,zp5ekrg1,655,2,40,40,5,7,1,300,40,15,15,1047,m26akva0,D3S3a
3,l4biv726,598,3,40,40,5,7,1,300,40,15,15,1047,m26akva0,D3S3a
4,qqemoaip,519,4,35,35,-5,7,1,300,40,15,15,1047,m26akva0,D3S3a
5,w78otykf,696,5,40,40,5,7,1,300,40,15,15,1047,m26akva0,D3S3a
6,juc3qixc,611,6,30,30,0,7,1,300,40,15,15,1047,m26akva0,D3S3a
7,jhkzwz6x,618,7,40,40,5,7,1,300,40,15,15,1047,m26akva0,D3S3a
1,lif4mdum,491,1,30,30,10,8,1,300,25,15,15,1048,m26akva0,D3S3a
2,zp5ekrg1,655,2,25,25,20,8,1,300,25,15,15,1048,m26akva0,D3S3a
3,l4biv726,598,3,15,15,15,8,1,300,25,15,15,1048,m26akva0,D3S3a
4,qqemoaip,519,4,25,25,20,8,1,300,25,15,15,1048,m26akva0,D3S3a
5,w78otykf,696,5,25,25,20,8,1,300,25,15,15,1048,m26akva0,D3S3a
6,juc3qixc,611,6,25,25,20,8,1,300,25,15,15,1048,m26akva0,D3S3a
7,jhkzwz6x,618,7,15,15,15,8,1,300,25,15,15,1048,m26akva0,D3S3a
1,lif4mdum,491,1,60,60,10,9,1,300,50,40,20,1049,m26akva0,D3S3a
2,zp5ekrg1,655,2,50,50,30,9,1,300,50,40,20,1049,m26akva0,D3S3a
3,l4biv726,598,3,40,40,20,9,1,300,50,40,20,1049,m26akva0,D3S3a
4,qqemoaip,519,4,50,50,30,9,1,300,50,40,20,1049,m26akva0,D3S3a
5,w78otykf,696,5,50,50,30,9,1,300,50,40,20,1049,m26akva0,D3S3a
6,juc3qixc,611,6,50,50,30,9,1,300,50,40,20,1049,m26akva0,D3S3a
7,jhkzwz6x,618,7,40,40,20,9,1,300,50,40,20,1049,m26akva0,D3S3a
1,lif4mdum,491,1,50,50,-5,10,1,300,30,45,10,1050,m26akva0,D3S3a
2,zp5ekrg1,655,2,45,45,5,10,1,300,30,45,10,1050,m26akva0,D3S3a
3,l4biv726,598,3,30,30,10,10,1,300,30,45,10,1050,m26akva0,D3S3a
4,qqemoaip,519,4,30,30,10,10,1,300,30,45,10,1050,m26akva0,D3S3a
5,w78otykf,696,5,45,45,5,10,1,300,30,45,10,1050,m26akva0,D3S3a
6,juc3qixc,611,6,45,45,5,10,1,300,30,45,10,1050,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,10,10,1,300,30,45,10,1050,m26akva0,D3S3a
1,lif4mdum,491,1,45,45,5,11,1,300,45,20,15,1051,m26akva0,D3S3a
2,zp5ekrg1,655,2,45,45,5,11,1,300,45,20,15,1051,m26akva0,D3S3a
3,l4biv726,598,3,20,20,15,11,1,300,45,20,15,1051,m26akva0,D3S3a
4,qqemoaip,519,4,45,45,5,11,1,300,45,20,15,1051,m26akva0,D3S3a
5,w78otykf,696,5,45,45,5,11,1,300,45,20,15,1051,m26akva0,D3S3a
6,juc3qixc,611,6,45,45,5,11,1,300,45,20,15,1051,m26akva0,D3S3a
7,jhkzwz6x,618,7,20,20,15,11,1,300,45,20,15,1051,m26akva0,D3S3a
1,lif4mdum,491,1,45,45,10,12,1,300,40,30,15,1052,m26akva0,D3S3a
2,zp5ekrg1,655,2,40,40,20,12,1,300,40,30,15,1052,m26akva0,D3S3a
3,l4biv726,598,3,30,30,15,12,1,300,40,30,15,1052,m26akva0,D3S3a
4,qqemoaip,519,4,40,40,20,12,1,300,40,30,15,1052,m26akva0,D3S3a
5,w78otykf,696,5,40,40,20,12,1,300,40,30,15,1052,m26akva0,D3S3a
6,juc3qixc,611,6,40,40,20,12,1,300,40,30,15,1052,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,15,12,1,300,40,30,15,1052,m26akva0,D3S3a
1,lif4mdum,491,1,40,40,15,13,1,300,20,35,20,1053,m26akva0,D3S3a
2,zp5ekrg1,655,2,35,35,25,13,1,300,20,35,20,1053,m26akva0,D3S3a
3,l4biv726,598,3,20,20,20,13,1,300,20,35,20,1053,m26akva0,D3S3a
4,qqemoaip,519,4,20,20,20,13,1,300,20,35,20,1053,m26akva0,D3S3a
5,w78otykf,696,5,35,35,25,13,1,300,20,35,20,1053,m26akva0,D3S3a
6,juc3qixc,611,6,35,35,25,13,1,300,20,35,20,1053,m26akva0,D3S3a
7,jhkzwz6x,618,7,20,20,20,13,1,300,20,35,20,1053,m26akva0,D3S3a
1,lif4mdum,491,1,30,30,10,14,1,300,30,10,15,1054,m26akva0,D3S3a
2,zp5ekrg1,655,2,30,30,10,14,1,300,30,10,15,1054,m26akva0,D3S3a
3,l4biv726,598,3,10,10,15,14,1,300,30,10,15,1054,m26akva0,D3S3a
4,qqemoaip,519,4,30,30,10,14,1,300,30,10,15,1054,m26akva0,D3S3a
5,w78otykf,696,5,30,30,10,14,1,300,30,10,15,1054,m26akva0,D3S3a
6,juc3qixc,611,6,30,30,10,14,1,300,30,10,15,1054,m26akva0,D3S3a
7,jhkzwz6x,618,7,10,10,15,14,1,300,30,10,15,1054,m26akva0,D3S3a
1,lif4mdum,491,1,40,40,6,15,1,300,30,40,8,1055,m26akva0,D3S3a
2,zp5ekrg1,655,2,40,40,6,15,1,300,30,40,8,1055,m26akva0,D3S3a
3,l4biv726,598,3,30,30,8,15,1,300,30,40,8,1055,m26akva0,D3S3a
4,qqemoaip,519,4,30,30,8,15,1,300,30,40,8,1055,m26akva0,D3S3a
5,w78otykf,696,5,40,40,6,15,1,300,30,40,8,1055,m26akva0,D3S3a
6,juc3qixc,611,6,40,40,6,15,1,300,30,40,8,1055,m26akva0,D3S3a
7,jhkzwz6x,618,7,30,30,8,15,1,300,30,40,8,1055,m26akva0,D3S3a
1,lif4mdum,491,1,,,0,16,,300,,,,1056,m26akva0,D3S3a
2,zp5ekrg1,655,2,,,0,16,,300,,,,1056,m26akva0,D3S3a
3,l4biv726,598,3,,,0,16,,300,,,,1056,m26akva0,D3S3a
4,qqemoaip,519,4,,,0,16,,300,,,,1056,m26akva0,D3S3a
5,w78otykf,696,5,,,0,16,,300,,,,1056,m26akva0,D3S3a
6,juc3qixc,611,6,,,0,16,,300,,,,1056,m26akva0,D3S3a
7,jhkzwz6x,618,7,,,0,16,,300,,,,1056,m26akva0,D3S3a
1,lif4mdum,491,1,,,0,17,,300,,,,1057,m26akva0,D3S3a
